Word,Frequency,Number of Syllables,Number of Characters,Number of Syllables and Diacritics,Complex
lớn_mạnh,14,2,7,10,1
giá_rét,14,2,6,8,1
hợp_tuyển,14,2,8,12,1
gay_cấn,14,2,6,8,1
tản_mạn,14,2,6,8,1
phương_ngữ,14,2,9,13,1
thậm_tệ,14,2,6,10,1
buồn_buồn,14,2,8,12,1
thương_nhân,14,2,10,13,1
xe_tăng,14,2,6,7,1
tuyệt_diệt,14,2,9,13,1
lục_lọi,14,2,6,8,1
vong,14,1,4,4,1
phơi_phới,14,2,8,11,1
trấu,14,1,4,6,1
khiên_cưỡng,14,2,10,14,1
vũ_đạo,14,2,5,7,1
vỉa_hè,14,2,5,7,1
chủng_loại,14,2,9,11,1
găng_tay,14,2,7,8,1
vị_ngữ,14,2,5,8,1
đứng_đắn,14,2,7,11,1
phân_rã,14,2,6,8,1
khịt,14,1,4,5,1
dần_dà,14,2,5,8,1
luân_lí_học,14,3,9,12,1
bá_quan,14,2,6,7,1
bỉ,14,1,2,3,1
giao_thừa,14,2,8,10,1
hàng_ngũ,14,2,7,9,1
vẫy_vùng,14,2,7,10,1
tài_ba,14,2,5,6,1
điển_tích,14,2,8,11,1
vàng_anh,14,2,7,8,1
nô_đùa,14,2,5,7,1
ròng_rã,14,2,6,8,1
tiết_dục,14,2,7,10,1
nhấn_chìm,14,2,8,11,1
nghèo_đói,14,2,8,10,1
áy_náy,14,2,5,7,1
đánh_bài,14,2,7,9,1
thăng_bằng,14,2,9,12,1
chiến_tranh_lạnh,15,3,14,17,1
ngóng,15,1,5,6,1
gia_trưởng,15,2,9,12,1
di_cảo,15,2,5,6,1
ghe,15,1,3,3,1
thanh_lọc,15,2,8,9,1
tủi,15,1,3,4,1
chế_độ_chuyên_chế,15,4,14,21,1
duyên_phận,15,2,9,12,1
khuyết_thiếu,15,2,11,15,1
châu_lục,15,2,7,9,1
xuýt_xoa,15,2,7,8,1
gác_chuông,15,2,9,11,1
cớ_sao,15,2,5,7,1
độc_quyền,15,2,8,12,1
bộ_tộc,15,2,5,9,1
danh_vọng,15,2,8,9,1
tây_nam,15,2,6,7,1
dân_trí,15,2,6,8,1
thiếu_hụt,15,2,8,11,1
tình_ái,15,2,6,8,1
chế_tác,15,2,6,9,1
mộng_mị,15,2,6,9,1
đúng_ra,15,2,6,7,1
hôn_lễ,15,2,5,8,1
lễ_phục,15,2,6,9,1
ngu_xuẩn,15,2,7,9,1
nhân_hoá,15,2,7,9,1
thẳng_tay,15,2,8,10,1
sứt,15,1,3,5,1
toàn_tập,15,2,7,10,1
mỏm,15,1,3,4,1
lẻ_tẻ,15,2,4,6,1
tiên_kiến,15,2,8,11,1
ruồng_bỏ,15,2,7,10,1
ồ_ạt,15,2,3,6,1
gây_dựng,15,2,7,10,1
guốc,15,1,4,6,1
vòng_đai,15,2,7,8,1
ngăn_nắp,15,2,7,10,1
cơ_chế_thị_trường,15,4,14,21,1
lũ_lượt,15,2,6,10,1
gốc_gác,15,2,6,9,1
ùm,15,1,2,3,1
chế_độ_phong_kiến,15,4,14,20,1
một_phép,15,2,7,10,1
chủ_nghĩa_hư_vô,15,4,12,16,1
khai_phóng,15,2,9,10,1
ngoại_giao,15,2,9,10,1
bất_phân_thắng_bại,15,4,15,21,1
tuần_báo,15,2,7,10,1
luận_chứng,15,2,9,13,1
vi_vu,15,2,4,4,1
văn_bản_học,15,3,9,12,1
tận_tay,15,2,6,8,1
trùng_lặp,15,2,8,11,1
đạo_đức_học,15,3,9,13,1
khu_phố,15,2,6,8,1
khởi_nguồn,15,2,9,13,1
nhị_thức,15,2,7,10,1
tuy_rằng,15,2,7,9,1
nước_da,15,2,6,9,1
đa_đa,15,2,4,4,1
khàn,15,1,4,5,1
sắc_phong,15,2,8,10,1
kì_vọng,15,2,6,8,1
với_lại,15,2,6,9,1
sinh_vật_học,15,3,10,13,1
suồng_sã,15,2,7,10,1
sinh_sản,15,2,7,8,1
bổn,15,1,3,5,1
tổng_biên_tập,15,3,11,16,1
hoàn_bị,15,2,6,8,1
thành_hoàng,15,2,10,12,1
ti,15,1,2,2,1
qui_tắc,15,2,6,8,1
tiên_vương,15,2,9,12,1
đấu_vật,15,2,6,10,1
thi_phẩm,15,2,7,9,1
dòng_tộc,15,2,7,10,1
đầu_lòng,15,2,7,10,1
phôi_thai,15,2,8,9,1
đăm_đăm,15,2,6,8,1
lánh,15,1,4,5,1
mù_mờ,15,2,4,7,1
lênh_láng,15,2,8,10,1
xuất_bản_phẩm,15,3,11,16,1
chắt,15,1,4,6,1
phục_chế,15,2,7,10,1
ngọ,15,1,3,4,1
sáng_sáng,15,2,8,10,1
ấm_ức,15,2,4,8,1
dát,15,1,3,4,1
tú_tài,15,2,5,7,1
lần_mò,15,2,5,8,1
hoạn,15,1,4,5,1
kêu_ca,15,2,5,6,1
cuống_cuồng,15,2,10,14,1
bón,15,1,3,4,1
tiền_thân,15,2,8,11,1
thoái_hoá,15,2,8,10,1
vun_vút,15,2,6,7,1
vĩ_độ,15,2,4,7,1
ký_sự,15,2,4,7,1
yếu_kém,15,2,6,9,1
nhược_tiểu,15,2,9,14,1
nết,15,1,3,5,1
tố_chất,15,2,6,10,1
ức_chế,15,2,5,9,1
máy_in,15,2,5,6,1
nứt_nẻ,15,2,5,8,1
kỳ_ảo,15,2,4,6,1
trạng_huống,15,2,10,13,1
hanh,15,1,4,4,1
xám_xịt,15,2,6,8,1
túc,15,1,3,4,1
đại_khái,15,2,7,9,1
phồn,15,1,4,6,1
tự_túc,15,2,5,8,1
toạ_độ,15,2,5,8,1
dây_leo,15,2,6,7,1
mĩ_học_sinh_thái,15,4,13,16,1
biến_hình,15,2,8,11,1
xuyên_tạc,16,2,8,10,1
đoản_thiên_tiểu_thuyết,16,4,19,25,1
kỹ_xảo,16,2,5,7,1
dữ_kiện,16,2,6,10,1
hùng_biện,16,2,8,11,1
xắn,16,1,3,5,1
đầy_đặn,16,2,6,10,1
láo,16,1,3,4,1
đăng_tải,16,2,7,9,1
truyện_dài,16,2,9,12,1
vĩ_nhân,16,2,6,8,1
inh_ỏi,16,2,5,6,1
buông_tha,16,2,8,9,1
lẽo_đẽo,16,2,6,8,1
cung_cách,16,2,8,9,1
chỉ_thực,16,2,7,10,1
thiếu_gì,16,2,7,10,1
đỏ_hoe,16,2,5,6,1
cốt_cách,16,2,7,10,1
thượng_giới,16,2,10,15,1
vượt_trội,16,2,8,13,1
nam_tính,16,2,7,8,1
thanh_minh,16,2,9,9,1
tư_mã,16,2,4,6,1
vui_nhộn,16,2,7,9,1
biến_thiên,16,2,9,12,1
đô_hộ,16,2,4,7,1
tu_thân,16,2,6,7,1
tê,16,1,2,3,1
lúa_mì,16,2,5,7,1
viện_dẫn,16,2,7,11,1
dị_thường,16,2,8,12,1
tập_san,16,2,6,8,1
ngâm_khúc,16,2,8,10,1
ngữ_đoạn,16,2,7,10,1
trường_đoạn,16,2,10,14,1
bữa_nay,16,2,6,8,1
chảo,16,1,4,5,1
nhân_chủng_học,16,3,12,15,1
tóm_lược,16,2,7,11,1
bổ_khuyết,16,2,8,12,1
nạm,16,1,3,4,1
tiên_quyết,16,2,9,12,1
chán_chường,16,2,10,14,1
quyền_sở_hữu,16,3,10,16,1
ngập_tràn,16,2,8,11,1
miết,16,1,4,6,1
khuy,16,1,4,4,1
thấm_nhuần,16,2,9,13,1
tự_trọng,16,2,7,10,1
ma_thuật,16,2,7,9,1
tươi_tỉnh,16,2,8,11,1
phát_âm,16,2,6,8,1
giao_cắt,16,2,7,9,1
cha_đỡ_đầu,16,3,8,12,1
tiểu_nhân,16,2,8,11,1
từ_tâm,16,2,5,8,1
quấy_rầy,16,2,7,11,1
dị_đoan,16,2,6,7,1
chuyển_vị,16,2,8,11,1
sục_sạo,16,2,6,8,1
chen_chúc,16,2,8,9,1
mê_mẩn,16,2,5,8,1
tranh_phong,16,2,10,10,1
hẻo_lánh,16,2,7,9,1
công_xã,16,2,6,8,1
tường_thuật,16,2,10,15,1
lưu_đày,16,2,6,8,1
đụng_độ,16,2,6,9,1
khả_dĩ,16,2,5,7,1
dây_lưng,16,2,7,9,1
hợp_thành,16,2,8,11,1
tự_phụ,16,2,5,8,1
bấn_loạn,16,2,7,10,1
miễn_cưỡng,16,2,9,14,1
cục_bộ,16,2,5,8,1
kiểm_chứng,16,2,9,13,1
chiến_tuyến,16,2,10,14,1
học_viên,16,2,7,9,1
non_trẻ,16,2,6,7,1
thống_khổ,16,2,8,12,1
gánh_vác,16,2,7,9,1
cho_hay,16,2,6,6,1
quét_dọn,16,2,7,9,1
phẩm_giá,16,2,7,10,1
trì_trệ,16,2,6,9,1
mạch_ngầm,16,2,8,11,1
lui_tới,16,2,6,8,1
phân_giới,16,2,8,11,1
trại_tập_trung,16,3,12,15,1
khá_giả,16,2,6,8,1
đại_cương,17,2,8,11,1
dẫu_sao,17,2,6,8,1
hẳn_hoi,17,2,6,8,1
lựu,17,1,3,5,1
rầu_rĩ,17,2,5,8,1
xen_kẽ,17,2,5,6,1
thiền_sư,17,2,7,10,1
trau_chuốt,17,2,9,11,1
hiền_từ,17,2,6,10,1
vạch_trần,17,2,8,11,1
định_dạng,17,2,8,10,1
khiêu_chiến,17,2,10,13,1
đắc_lực,17,2,6,10,1
danh_vị,17,2,6,7,1
tối_thượng,17,2,9,14,1
vụ_lợi,17,2,5,8,1
kinh_viện,17,2,8,10,1
tê_liệt,17,2,6,9,1
huyễn_hoặc,17,2,9,13,1
gợn,17,1,3,5,1
đánh_chén,17,2,8,10,1
trắng_trẻo,17,2,9,12,1
ghi_chú,17,2,6,7,1
đồng_mắt_cua,17,3,10,14,1
trung_dung,17,2,9,9,1
trọng_yếu,17,2,8,11,1
nguỵ_trang,17,2,9,10,1
phóng_đại,17,2,8,10,1
ướt_đẫm,17,2,6,11,1
tu_luyện,17,2,7,9,1
điều_tiết,17,2,8,12,1
tức_thời,17,2,7,11,1
chí_tình,17,2,7,9,1
giới_thuyết,17,2,10,14,1
hợp_thức,17,2,7,11,1
nhập_nhằng,17,2,9,13,1
cấu_tứ,17,2,5,9,1
kích_động,17,2,8,11,1
bóp_méo,17,2,6,8,1
nhất_nguyên,17,2,10,13,1
bất_di_bất_dịch,17,4,12,17,1
chơi_bời,17,2,7,10,1
quây,17,1,4,5,1
dành_dụm,17,2,7,9,1
tách_bạch,17,2,8,10,1
mê_lộ,17,2,4,7,1
học_đường,17,2,8,12,1
thiên_lệch,17,2,9,12,1
thoăn_thoắt,17,2,10,13,1
cơ_học,17,2,5,7,1
nhân_từ,17,2,6,9,1
lưu_tâm,17,2,6,8,1
linh_động,17,2,8,10,1
quý_mến,17,2,6,9,1
vểnh,17,1,4,6,1
giằng_xé,17,2,7,10,1
kì_quan,17,2,6,7,1
tượng_đài,17,2,8,12,1
kẹt,17,1,3,4,1
văn_giới,17,2,7,10,1
tự_tại,17,2,5,8,1
sơ_mi,17,2,4,5,1
bi_tráng,17,2,7,8,1
chay,17,1,4,4,1
ma_lực,17,2,5,7,1
ngang_bằng,17,2,9,11,1
cà_rốt,17,2,5,8,1
môn_đệ,17,2,5,8,1
từ_trường,17,2,8,13,1
trọng_điểm,17,2,9,12,1
tư_biện,17,2,6,9,1
truyện_cười,17,2,10,15,1
bán_chạy,17,2,7,9,1
phần_trăm,17,2,8,11,1
kiêu_kỳ,17,2,6,8,1
chạn,17,1,4,5,1
nguy_hại,17,2,7,8,1
tự_lập,17,2,5,9,1
quây_quần,17,2,8,11,1
li_kì,17,2,4,5,1
chỉnh_tề,17,2,7,10,1
khêu_gợi,17,2,7,10,1
thút_thít,17,2,8,10,1
thì_thào,17,2,7,9,1
quy_tụ,17,2,5,6,1
van_lạy,17,2,6,7,1
bách_khoa,17,2,8,9,1
thu_thập,17,2,7,9,1
việt_gian,17,2,8,10,1
luật_chơi,17,2,8,11,1
ngấm_ngầm,17,2,8,12,1
nghe_ngóng,17,2,9,10,1
chính_diện,17,2,9,12,1
khách_quan_hoá,17,3,12,14,1
điều_hoà,17,2,7,10,1
sân_rồng,17,2,7,10,1
trước_nay,17,2,8,11,1
quần_quật,17,2,8,12,1
cá_thể_hoá,17,3,8,12,1
hữu_hình,17,2,7,10,1
thúc_giục,17,2,8,10,1
suy_giảm,17,2,7,8,1
điêu,17,1,4,5,1
hoà_quyện,17,2,8,11,1
vỗ_về,17,2,4,8,1
lộ_trình,17,2,7,10,1
tạo_vật,17,2,6,9,1
dò_hỏi,17,2,5,7,1
hệ_thống_hoá,18,3,10,15,1
phong_hoá,18,2,8,9,1
thành_kiến,18,2,9,12,1
liên_hoàn,18,2,8,10,1
cường_điệu,18,2,9,14,1
binh_pháp,18,2,8,9,1
nhài,18,1,4,5,1
ngăn_kéo,18,2,7,9,1
thầm_lặng,18,2,8,12,1
thần_tượng,18,2,9,14,1
tiền_bối,18,2,7,11,1
biến_thái,18,2,8,11,1
bùi_tai,18,2,6,7,1
đồng_đẳng,18,2,8,12,1
cố_nhiên,18,2,7,10,1
văn_bản_hoá,18,3,9,12,1
hóng,18,1,4,5,1
cả_gan,18,2,5,6,1
thoát_ly,18,2,7,8,1
đầu_hàng,18,2,7,10,1
nhập_thế,18,2,7,11,1
khôn_nguôi,18,2,9,11,1
danh_nghĩa,18,2,9,10,1
phỉ,18,1,3,4,1
chê_bai,18,2,6,7,1
phân_phát,18,2,8,10,1
tra_vấn,18,2,6,8,1
chuốc,18,1,5,7,1
ẩn_ý,18,2,3,6,1
đầm_đìa,18,2,6,9,1
bay_lượn,18,2,7,10,1
gian_nan,18,2,7,7,1
thanh_âm,18,2,7,8,1
cảnh_tỉnh,18,2,8,10,1
muôn_thuở,18,2,8,11,1
nguyên_sơ,18,2,8,10,1
né_tránh,18,2,7,9,1
chủ_nghĩa_tượng_trưng,18,4,18,24,1
pháp_sư,18,2,6,8,1
lo_liệu,18,2,6,8,1
biên_tập_viên,18,3,11,15,1
tín_nhiệm,18,2,8,11,1
một_cách_thức,18,3,11,16,1
nhường_nhịn,18,2,10,14,1
ngờ_đâu,18,2,6,9,1
chim_muông,18,2,9,10,1
trạc,18,1,4,5,1
suy_tưởng,18,2,8,11,1
cá_rô,18,2,4,6,1
trang_hoàng,18,2,10,11,1
cân_đối,18,2,6,9,1
nhuỵ,18,1,4,5,1
hư_vô,18,2,4,6,1
màn_ảnh,18,2,6,8,1
xát,18,1,3,4,1
lắc_lư,18,2,5,8,1
xấu_số,18,2,5,9,1
bơ,18,1,2,3,1
kiệt_xuất,18,2,8,12,1
giao_tranh,18,2,9,9,1
thủ_đoạn,18,2,7,9,1
đàng_hoàng,18,2,9,11,1
trừng_trừng,18,2,10,14,1
gián_cách,18,2,8,10,1
danh_mục,18,2,7,8,1
phông,18,1,5,6,1
ý_vị,18,2,3,5,1
công_đường,18,2,9,13,1
dìu,18,1,3,4,1
bao_tải,18,2,6,7,1
kĩ_lưỡng,18,2,7,11,1
thành_thật,18,2,9,12,1
văn_nhân,18,2,7,9,1
khoa_trương,18,2,10,12,1
nói_xấu,18,2,6,9,1
thâm_trầm,18,2,8,11,1
tập_tục,18,2,6,9,1
du_ký,18,2,4,5,1
xót_thương,18,2,9,12,1
trần_truồng,18,2,10,14,1
ghẻ,18,1,3,4,1
đàn_áp,18,2,5,7,1
bì,18,1,2,3,1
rào_cản,18,2,6,8,1
đồng_phục,18,2,8,11,1
lim_dim,18,2,6,6,1
thời_bình,18,2,8,11,1
gắp,18,1,3,5,1
dân_chủ_hoá,18,3,9,12,1
ưu_việt,18,2,6,9,1
nhân_nghĩa,18,2,9,11,1
khung_cửi,18,2,8,10,1
đôn,18,1,3,4,1
làm_ngơ,18,2,6,8,1
tước_đoạt,18,2,8,12,1
nghịch_lí,18,2,8,10,1
tủm_tỉm,18,2,6,8,1
chính_trực,18,2,9,12,1
động_tĩnh,18,2,8,11,1
siết,18,1,4,6,1
đại_chiến,18,2,8,11,1
mẫn_cảm,18,2,6,9,1
tín_điều,18,2,7,10,1
yên_thân,18,2,7,9,1
tán_dương,18,2,8,11,1
nhẵn,18,1,4,6,1
độc_thoại_nội_tâm,18,4,14,20,1
đoán_định,18,2,8,10,1
thư_mục,19,2,6,8,1
suy_đồi,19,2,6,8,1
vương_miện,19,2,9,13,1
phóng_túng,19,2,9,11,1
khuất_núi,19,2,8,11,1
phần_đông,19,2,8,11,1
chủ_nghĩa_thực_dân,19,4,15,20,1
cấu_hình,19,2,7,10,1
hành_quân,19,2,8,10,1
thoả_hiệp,19,2,8,11,1
khẩn_thiết,19,2,9,13,1
hành_trạng,19,2,9,11,1
huyền_thoại_hoá,19,3,13,17,1
quản_lí,19,2,6,8,1
hãm_hại,19,2,6,8,1
cố_vấn,19,2,5,9,1
vi_mô,19,2,4,5,1
xoá_nhoà,19,2,7,9,1
thợ_mộc,19,2,6,10,1
ít_ỏi,19,2,4,6,1
khích_lệ,19,2,7,10,1
từ_tính,19,2,6,9,1
cất_công,19,2,7,10,1
bù_đắp,19,2,5,8,1
lược_thuật,19,2,9,14,1
bất_bình_đẳng,19,3,11,16,1
cầu_nối,19,2,6,10,1
chạy_chữa,19,2,8,11,1
sắc_bén,19,2,6,9,1
thiện_cảm,19,2,8,11,1
cảm_tình,19,2,7,9,1
kìm_hãm,19,2,6,8,1
dân_nghèo,19,2,8,10,1
mì,19,1,2,3,1
tài_tình,19,2,7,9,1
suy_yếu,19,2,6,8,1
ấn_định,19,2,6,9,1
tiên_tiến,19,2,8,11,1
tậu,19,1,3,5,1
xót,19,1,3,4,1
trai_gái,19,2,7,8,1
truyền_khẩu,19,2,10,14,1
cào_cào,19,2,6,8,1
giác_độ,19,2,6,9,1
anh_đào,19,2,6,7,1
niềm_nở,19,2,6,10,1
tranh_biện,19,2,9,11,1
hệ_luỵ,19,2,5,8,1
trợ_giúp,19,2,7,10,1
trám,19,1,4,5,1
chiến_binh,19,2,9,11,1
kiêu_căng,19,2,8,10,1
sâu_lắng,19,2,7,10,1
tính_chuyện,19,2,10,13,1
dưa_hấu,19,2,6,9,1
mảy_may,19,2,6,7,1
bao_dung,19,2,7,7,1
chần_chừ,19,2,7,11,1
giáo_sĩ,19,2,6,8,1
khảm,19,1,4,5,1
truyền_tải,19,2,9,12,1
vui_đùa,19,2,6,7,1
ẩn_tàng,19,2,6,9,1
thê_thảm,19,2,7,9,1
thủ_công,19,2,7,9,1
trừng_trị,19,2,8,11,1
lục_địa,19,2,6,8,1
học_phái,19,2,7,9,1
tối_qua,19,2,6,8,1
nữ_lưu,19,2,5,8,1
bành_trướng,19,2,10,14,1
truyền_kì,19,2,8,11,1
chuyên_chở,19,2,9,12,1
hạ_lệnh,19,2,6,9,1
luận_chiến,19,2,9,13,1
chủ_nghĩa_nhân_đạo,19,4,15,19,1
hông,19,1,4,5,1
che_kín,19,2,6,7,1
lí_thú,19,2,5,7,1
dòm,19,1,3,4,1
kiểu_mẫu,19,2,7,11,1
bình_giá,19,2,7,9,1
quốc_văn,19,2,7,10,1
cao_đẳng,19,2,7,9,1
tổng_quan,20,2,8,10,1
chìm_đắm,20,2,7,10,1
lâu_bền,20,2,6,9,1
tự_vấn,20,2,5,9,1
lai_tạo,20,2,6,7,1
trên_hết,20,2,7,10,1
bàn_ghế,20,2,6,9,1
nết_na,20,2,5,7,1
điếc,20,1,4,6,1
huý,20,1,3,4,1
phân_tách,20,2,8,10,1
ròng_ròng,20,2,8,10,1
phương_thức_sản_xuất,20,4,17,24,1
thiên_chúa_giáo,20,3,13,16,1
phát_lộ,20,2,6,9,1
trí_óc,20,2,5,7,1
thi_thoảng,20,2,9,10,1
lẫy,20,1,3,5,1
cắm_đầu,20,2,6,10,1
xa_vắng,20,2,6,8,1
for,20,1,3,3,1
đặc_quyền,20,2,8,12,1
vỉa,20,1,3,4,1
nhiệt_thành,20,2,10,13,1
tổng_bí_thư,20,3,9,13,1
mát_rượi,20,2,7,11,1
bề_thế,20,2,5,9,1
nhân_ái,20,2,6,8,1
đâu_vào_đấy,20,3,9,13,1
lạc_loài,20,2,7,9,1
âu_lo,20,2,4,5,1
nghĩa_quân,20,2,9,11,1
tuỳ_tùng,20,2,7,9,1
đối_phó,20,2,6,9,1
cứu_cánh,20,2,7,10,1
đồng_dạng,20,2,8,11,1
đế_vương,20,2,7,11,1
triết_học_sinh_thái,20,4,16,20,1
le_lói,20,2,5,6,1
rào_rào,20,2,6,8,1
đi_chăng_nữa,20,3,10,13,1
lẩy_bẩy,20,2,6,10,1
khảo_cổ_học,20,3,9,13,1
dụi,20,1,3,4,1
con_cò,20,2,5,6,1
che_khuất,20,2,8,10,1
bi_thương,20,2,8,10,1
khí_quyển,20,2,8,11,1
tinh_anh,20,2,7,7,1
ích_kỉ,20,2,5,7,1
hối_hả,20,2,5,8,1
tiên_đoán,20,2,8,10,1
sáng_suốt,20,2,8,11,1
hũ,20,1,2,3,1
bất_ổn,20,2,5,9,1
bốn_phương,20,2,9,13,1
tiếu,20,1,4,6,1
hẹp_hòi,20,2,6,8,1
phân_công,20,2,8,10,1
này_khác,20,2,7,9,1
trớ_trêu,20,2,7,10,1
vô_định,20,2,6,8,1
thầy_trò,20,2,7,10,1
bộn_bề,20,2,5,9,1
can_dự,20,2,5,7,1
thời_cuộc,20,2,8,12,1
bi_quan,20,2,6,6,1
đám_ma,20,2,5,6,1
thô_bạo,20,2,6,8,1
cao_học,20,2,6,7,1
phản_bác,20,2,7,9,1
trưởng_giả,20,2,9,13,1
dị_hoá,20,2,5,7,1
ống_khói,20,2,7,10,1
gia_tộc,20,2,6,8,1
cảm_thán,20,2,7,9,1
ganh_ghét,20,2,8,9,1
hướng_nội,20,2,8,13,1
than_phiền,20,2,9,11,1
ám_thị,20,2,5,7,1
khúc_xạ,20,2,6,8,1
biên_niên,20,2,8,10,1
khoa_cử,20,2,6,8,1
truy,20,1,4,4,1
chinh,20,1,5,5,1
chính_trị_học,20,3,11,14,1
bản_xứ,20,2,5,8,1
dĩ_vãng,20,2,6,8,1
khai_triển,21,2,9,11,1
kết_án,21,2,5,8,1
đường_biên,21,2,9,13,1
lộ_liễu,21,2,6,10,1
thiên_kiến,21,2,9,12,1
nấu_ăn,21,2,5,8,1
thờ_cúng,21,2,7,10,1
văn_tế,21,2,5,8,1
đồng_đều,21,2,7,11,1
dơi,21,1,3,4,1
dáng_dấp,21,2,7,10,1
tính_nhân_dân,21,3,11,14,1
sinh_nở,21,2,6,8,1
cấu,21,1,3,5,1
cặn_kẽ,21,2,5,8,1
đằm_thắm,21,2,7,11,1
ngày_mùa,21,2,7,9,1
nhạc_điệu,21,2,8,11,1
trào_phúng,21,2,9,11,1
mê_tín,21,2,5,7,1
môn_đồ,21,2,5,8,1
thơm_ngát,21,2,8,10,1
ngót,21,1,4,5,1
chà_đạp,21,2,6,8,1
giang_hồ,21,2,7,9,1
tái_thiết,21,2,8,11,1
nước_đôi,21,2,7,11,1
giao_chiến,21,2,9,11,1
tính_đảng,21,2,8,10,1
hiện_trạng,21,2,9,12,1
cương_vị,21,2,7,10,1
ác_liệt,21,2,6,9,1
xơ_cứng,21,2,6,9,1
văn_cảnh,21,2,7,9,1
dấu_tích,21,2,7,10,1
chuyên_đề,21,2,8,11,1
phản_biện,21,2,8,11,1
dõng_dạc,21,2,7,9,1
hồng_lâu,21,2,7,10,1
cẩn_trọng,21,2,8,11,1
rọ,21,1,2,3,1
trang_chủ,21,2,8,9,1
hoan_lạc,21,2,7,8,1
khập_khiễng,21,2,10,14,1
náo_nhiệt,21,2,8,11,1
tái_xuất,21,2,7,10,1
múi,21,1,3,4,1
nghị_lực,21,2,7,10,1
soi_rọi,21,2,6,7,1
ưu,21,1,2,3,1
đỉnh_điểm,21,2,8,11,1
năm_xưa,21,2,6,8,1
diễn_tiến,21,2,8,12,1
bất_hoà,21,2,6,9,1
thủ_tiêu,21,2,7,9,1
ất,21,1,2,4,1
dứa,21,1,3,5,1
chư_hầu,21,2,6,9,1
khô_khan,21,2,7,8,1
phiên_âm,21,2,7,9,1
đảm_nhận,21,2,7,10,1
nhân_sinh_quan,21,3,12,13,1
mù_chữ,21,2,5,8,1
văn_phong,21,2,8,9,1
nam_nữ,21,2,5,7,1
ghì,21,1,3,4,1
đạo_giáo,21,2,7,9,1
khôn_lớn,21,2,7,10,1
trắng_muốt,21,2,9,13,1
lé,21,1,2,3,1
tâm_đắc,21,2,6,9,1
ưu_điểm,21,2,6,9,1
hiền_hậu,21,2,7,11,1
chuyên_biệt,21,2,10,13,1
võ_đoán,21,2,6,8,1
từ_chương,21,2,8,12,1
xoài,21,1,4,5,1
tương_hợp,21,2,8,12,1
om_sòm,21,2,5,6,1
đồ_dùng,21,2,6,9,1
đại_thể,21,2,6,9,1
buồn_tẻ,21,2,6,9,1
quỷ_thần,21,2,7,10,1
cương_lĩnh,21,2,9,12,1
đàm,21,1,3,4,1
kỉ,21,1,2,3,1
vừa_ý,21,2,4,7,1
phản_ảnh,21,2,7,9,1
tức_mình,21,2,7,10,1
đầu_mối,21,2,6,10,1
bồ_tát,21,2,5,8,1
tầm_cỡ,21,2,5,9,1
địa_danh,21,2,7,8,1
đột_biến,21,2,7,11,1
hãm,22,1,3,4,1
bằng_phẳng,22,2,9,13,1
tàn_sát,22,2,6,8,1
nội_chiến,22,2,8,12,1
văn_thể,22,2,6,9,1
vùng_biển,22,2,8,11,1
phóng_khoáng,22,2,11,13,1
kinh_sợ,22,2,6,8,1
cấp_tiến,22,2,7,11,1
khoan_dung,22,2,9,9,1
kĩ_năng,22,2,6,8,1
trẻ_thơ,22,2,6,8,1
nhái,22,1,4,5,1
trói_buộc,22,2,8,11,1
di_truyền,22,2,8,10,1
phản_tỉnh,22,2,8,10,1
bồn,22,1,3,5,1
cứu_vớt,22,2,6,10,1
ấn_phẩm,22,2,6,10,1
đuợc,22,1,4,6,1
thánh_hiền,22,2,9,12,1
ngày_sinh,22,2,8,9,1
âm_tiết,22,2,6,9,1
nhà_lãnh_đạo,22,3,10,13,1
mấu_chốt,22,2,7,11,1
làm_chứng,22,2,8,11,1
tộc_người,22,2,8,13,1
sinh_quyển,22,2,9,11,1
chức_vụ,22,2,6,9,1
tối_ưu,22,2,5,8,1
tuyệt_đối_hoá,22,3,11,16,1
thánh_thiện,22,2,10,13,1
phóng_tác,22,2,8,10,1
dễ_dãi,22,2,5,8,1
lời_nói_đầu,22,3,9,14,1
tiếng_mẹ_đẻ,22,3,9,13,1
cấp_bách,22,2,7,10,1
ông_tổ,22,2,5,8,1
đối_nghịch,22,2,9,12,1
ấn_bản,22,2,5,8,1
chôn_cất,22,2,7,10,1
đấu_tranh_giai_cấp,22,4,15,19,1
tắt_thở,22,2,6,10,1
thắng_bại,22,2,8,11,1
dung_hoà,22,2,7,8,1
con_đẻ,22,2,5,6,1
cung_bậc,22,2,7,9,1
tẹo,22,1,3,4,1
chóng_mặt,22,2,8,11,1
mấy_ai,22,2,5,7,1
giáo_phái,22,2,8,10,1
chao,22,1,4,4,1
thứ_yếu,22,2,6,10,1
truy_vấn,22,2,7,9,1
liên_minh,22,2,8,9,1
cao_vút,22,2,6,7,1
bất_đồng,22,2,7,11,1
phản_xạ,22,2,6,8,1
tủ_sách,22,2,6,8,1
giản_lược,22,2,8,12,1
can_ngăn,22,2,7,8,1
đóng_khung,22,2,9,10,1
cung_trăng,22,2,9,10,1
đao,22,1,3,3,1
mực_thước,22,2,8,13,1
xác_tín,22,2,6,8,1
phép_tắc,22,2,7,10,1
toan_tính,22,2,8,9,1
làm_vườn,22,2,7,11,1
rỉa,22,1,3,4,1
bảo_hộ,22,2,5,8,1
hoa_màu,22,2,6,7,1
chúa_tể,22,2,6,9,1
phố_xá,22,2,5,8,1
thành_danh,22,2,9,10,1
quan_toà,22,2,7,8,1
ô_tô,22,2,3,5,1
